Date1,Date2,Days,acctrefno,application_id,multiply_to
2022-08-16,2022-08-26,10,434798,220409018FFL,1
2022-06-24,2022-09-13,-81,435304,22041101Y7AL,-1
2022-06-29,2022-09-13,-76,435344,22041102SQMS,-1
2022-06-30,2022-09-13,-75,435513,220411063HMI,-1
2022-08-19,2022-08-26,7,435578,2204110732TN,1
2022-07-03,2022-09-13,-72,435756,22041200Z4AL,-1
2022-07-01,2022-09-13,-74,435775,22041201B2WI,-1
2022-07-01,2022-09-13,-74,435802,220412021XFL,-1
2022-06-18,2022-07-02,14,435811,220412028SAL,1
2022-07-07,2022-09-13,-67,435848,2204120342MI,-1
2022-07-06,2022-09-13,-68,435870,22041203C8FL,-1
2022-06-24,2022-09-13,-81,436091,2204120737TN,-1
2022-08-17,2022-09-13,-26,436443,22041304ZVKY,-1
2022-07-08,2022-09-13,-66,436447,220413056HTX,-1
2022-06-28,2022-09-13,-76,436476,22041305L3AL,-1
2022-06-29,2022-09-13,-76,436603,220413079TTX,-1
2022-06-23,2022-07-07,14,436811,22033104RRSC,1
2022-06-24,2022-09-13,-81,436974,22041204ZKIN,-1
2022-08-31,2022-09-13,-12,438411,22041807NJMS,-1
2022-07-13,2022-09-13,-61,438526,22041900KBOK,-1
2022-09-09,2022-09-13,-4,438552,22041900ZTFL,-1
2022-07-01,2022-09-13,-74,438731,220419057TMO,-1
2022-07-08,2022-09-13,-67,438995,22042000S3MO,-1
2022-07-04,2022-09-13,-71,439225,220420057VIN,-1
2022-07-15,2022-08-15,31,439317,22042006DJMO,1
2022-08-31,2022-09-13,-13,439317,22042006DJMO,-1
2022-07-03,2022-09-13,-72,439615,22042103JCMO,-1
2022-07-01,2022-07-28,27,439993,22042200PXFL,1
2022-08-31,2022-09-13,-12,440574,22042302B7TX,-1
2022-07-03,2022-09-13,-72,440929,220425010HSC,-1
2022-07-01,2022-09-13,-74,441202,22042507C8AR,-1
2022-07-04,2022-09-13,-71,441390,22042601X6MO,-1
2022-07-23,2022-09-13,-52,441404,2204260235AL,-1
2022-08-05,2022-08-05,0,441829,22042701QQSC,1
2022-09-03,2022-09-13,-10,441829,22042701QQSC,-1
2022-08-05,2022-08-18,13,441929,220427049RTX,1
2022-08-26,2022-09-13,-18,441929,220427049RTX,-1
2022-07-15,2022-08-12,28,442041,22042706Q2MO,1
2022-08-26,2022-09-13,-18,442041,22042706Q2MO,-1
2022-07-13,2022-09-13,-61,442207,22042800SYLA,-1
2022-08-01,2022-09-13,-43,442293,22042802Y7KY,-1
2022-07-06,2022-09-13,-69,442601,22042808V8MS,-1
2022-08-23,2022-09-13,-20,442679,22042900V1FL,-1
2022-07-10,2022-09-13,-65,443593,22050200QMTX,-1
2022-08-03,2022-09-13,-40,443615,22050201BCTN,-1
2022-07-08,2022-09-13,-67,443633,22050201SHSC,-1
2022-07-20,2022-07-22,2,443641,22050201SNAL,1
2022-07-08,2022-09-13,-67,443724,22050204NMSC,-1
2022-07-22,2022-09-13,-53,444079,22050302H8LA,-1
2022-07-30,2022-08-11,12,444145,22042100M3IN,1
2022-08-15,2022-08-24,9,444145,22042100M3IN,1
2022-08-30,2022-09-02,3,444145,22042100M3IN,1
2022-07-22,2022-09-13,-53,444274,22050306X8TX,-1
2022-07-25,2022-09-13,-49,444323,22050307JBAL,-1
2022-07-22,2022-09-13,-53,444437,22050400NSOK,-1
2022-07-27,2022-09-13,-48,444547,22050403NJKS,-1
2022-07-14,2022-09-13,-60,444748,22050407QTLA,-1
2022-07-14,2022-09-13,-61,445403,220506023MMO,-1
2022-08-03,2022-08-03,0,446165,22050900XJFL,1
2022-07-25,2022-09-13,-50,446192,22050901CGTX,-1
2022-07-25,2022-07-27,2,446623,2205100108TN,1
2022-08-25,2022-09-13,-19,446623,2205100108TN,-1
2022-07-20,2022-09-13,-55,447050,220511008XSC,-1
2022-08-03,2022-09-13,-41,447057,22051100JDAR,-1
2022-08-02,2022-09-13,-41,447072,22051100VTKS,-1
2022-07-27,2022-08-25,29,447102,22051101BVMI,1
2022-08-01,2022-09-13,-43,447173,22051102TXTN,-1
2022-07-25,2022-07-28,3,447218,22051103KQFL,1
2022-07-22,2022-09-13,-53,447770,2205120693NY,-1
2022-08-12,2022-09-12,31,448074,22051302XXAL,1
2022-07-22,2022-09-13,-53,448857,220516017KLA,-1
2022-08-01,2022-08-03,2,448949,220516039TAR,1
2022-08-22,2022-09-13,-22,448949,220516039TAR,-1
2022-07-29,2022-08-01,3,449113,220516070WTX,1
2022-08-12,2022-08-14,2,449113,220516070WTX,1
2022-08-26,2022-08-29,3,449113,220516070WTX,1
2022-09-09,2022-09-13,-4,449113,220516070WTX,-1
2022-07-28,2022-09-13,-47,449120,220516075QMI,-1
2022-08-02,2022-09-13,-42,449265,22051700P4IN,-1
2022-07-29,2022-09-13,-46,449795,220518026NOK,-1
2022-08-15,2022-09-13,-29,449837,220518032NMN,-1
2022-08-31,2022-09-13,-12,449931,220518059WIN,-1
2022-08-02,2022-09-13,-41,450194,220519012RTX,-1
2022-08-12,2022-09-09,28,450263,22051000KWMN,1
2022-08-20,2022-09-13,-24,450696,2205200267FL,-1
2022-07-29,2022-09-13,-46,450705,220520027PTX,-1
2022-08-15,2022-09-13,-28,452158,2205240354TN,-1
2022-08-05,2022-09-13,-39,452492,220525014VMI,-1
2022-08-19,2022-09-13,-25,452965,22052601Q9MS,-1
2022-08-01,2022-09-13,-43,452972,22052601TBTN,-1
2022-08-05,2022-09-13,-39,453530,22052702FJKS,-1
2022-09-09,2022-09-13,-4,454817,22060100BJFL,-1
2022-08-12,2022-09-13,-32,454827,22060100L8TX,-1
2022-08-23,2022-09-13,-20,454897,2206010227MN,-1
2022-08-12,2022-09-13,-32,455015,22060104Q3TX,-1
2022-09-09,2022-09-13,-3,455430,220602024MFL,-1
2022-09-01,2022-09-13,-12,455589,22060205YJWI,-1
2022-09-08,2022-09-09,0,455899,22060301Y0TX,1
2022-08-11,2022-09-13,-33,455961,22060302YPWI,-1
2022-08-30,2022-09-13,-13,456901,2206060145TN,-1
2022-08-23,2022-09-02,9,457164,2206060611FL,1
2022-09-07,2022-09-13,-5,457164,2206060611FL,-1
2022-08-24,2022-09-13,-19,457408,22060700FGAR,-1
2022-08-19,2022-09-13,-25,457487,22060701KVTX,-1
2022-08-19,2022-09-13,-25,457498,22060701XBNY,-1
2022-08-17,2022-09-13,-27,457585,22060703L3TN,-1
2022-09-09,2022-09-13,-4,457973,22060800RGTN,-1
2022-08-19,2022-09-13,-25,458179,22041103WNMI,-1
2022-08-26,2022-09-13,-18,458217,22060805GRMO,-1
2022-08-17,2022-09-13,-27,458221,22060805K8TX,-1
2022-08-17,2022-09-13,-27,458696,22060904PJIN,-1
2022-08-19,2022-09-13,-25,458996,22061000MBTX,-1
2022-08-26,2022-09-13,-18,459227,22061003X9NY,-1
2022-09-09,2022-09-13,-4,459293,22061004SCKY,-1
2022-08-19,2022-09-13,-25,460057,22061300L8FL,-1
2022-09-01,2022-09-13,-12,460070,22061300X6MI,-1
2022-08-19,2022-09-13,-25,460132,220428053SMI,-1
2022-08-26,2022-09-13,-18,460144,220613020QTX,-1
2022-08-26,2022-09-13,-17,460176,22061302HGAL,-1
2022-09-01,2022-09-13,-12,460255,22061304LZMS,-1
2022-08-24,2022-09-13,-19,460272,22061304X2MO,-1
2022-08-24,2022-09-13,-20,460279,220613051WTX,-1
2022-08-24,2022-09-13,-20,460427,220613072RTX,-1
2022-09-02,2022-09-13,-11,460608,2206140131MI,-1
2022-09-03,2022-09-13,-10,461139,220609023DTX,-1
2022-08-24,2022-09-13,-20,461554,22061600JHTN,-1
2022-08-26,2022-09-13,-18,463088,22062001F2TX,-1
2022-09-07,2022-09-13,-6,463466,22062008FJTX,-1
2022-09-09,2022-09-13,-4,463594,22062101H6IN,-1
2022-09-09,2022-09-13,-4,463670,220621032ZAR,-1
2022-09-02,2022-09-13,-11,463674,220621033ZNY,-1
2022-09-09,2022-09-13,-4,463910,22062106YGTX,-1
2022-09-02,2022-09-13,-11,464071,22061502C2NY,-1
2022-09-08,2022-09-13,-5,464077,22062200KKMN,-1
2022-09-08,2022-09-13,-4,464124,220622013JMI,-1
2022-09-02,2022-09-13,-11,464167,22062201HQFL,-1
2022-09-10,2022-09-13,-3,464499,2206220716AL,-1
2022-09-09,2022-09-13,-4,464521,220622078WFL,-1
2022-09-09,2022-09-13,-4,465142,22062401D7FL,-1
2022-09-02,2022-09-13,-11,466401,2206270870TX,-1
2022-09-12,2022-09-12,0,469757,22070606PQTX,1
2022-07-12,2022-09-13,-62,415405,22022205YBOK,-1
2022-05-11,2022-09-13,-124,415596,22022200SHTX,-1
2022-05-06,2022-05-07,1,416352,22022408LMOK,1
2022-05-20,2022-05-23,3,416352,22022408LMOK,1
2022-06-03,2022-09-09,98,416352,22022408LMOK,1
2022-05-25,2022-09-13,-110,416441,22022501P3FL,-1
2022-05-15,2022-09-13,-121,420300,22030700NKTX,-1
2022-07-06,2022-09-13,-68,421629,22031000Z8FL,-1
2022-05-19,2022-05-19,0,421671,22031001YFFL,1
2022-06-02,2022-06-02,0,421671,22031001YFFL,1
2022-06-16,2022-06-16,0,421671,22031001YFFL,1
2022-06-30,2022-07-01,1,421671,22031001YFFL,1
2022-07-07,2022-07-07,0,421671,22031001YFFL,1
2022-05-19,2022-05-19,0,421946,22031006X6TX,1
2022-06-02,2022-06-02,0,421946,22031006X6TX,1
2022-06-16,2022-06-17,1,421946,22031006X6TX,1
2022-07-14,2022-07-15,1,421946,22031006X6TX,1
2022-07-28,2022-09-13,-47,421946,22031006X6TX,-1
2022-05-27,2022-05-29,2,422018,220310084HFL,1
2022-06-10,2022-06-14,4,422018,220310084HFL,1
2022-06-24,2022-07-01,7,422018,220310084HFL,1
2022-07-08,2022-08-13,36,422018,220310084HFL,1
2022-08-19,2022-09-13,-25,422018,220310084HFL,-1
2022-05-24,2022-09-13,-112,422167,2203110179TX,-1
2022-05-19,2022-09-13,-117,422242,22031102Y2MI,-1
2022-06-18,2022-07-01,13,422658,22031200QBFL,1
2022-07-09,2022-08-10,32,422658,22031200QBFL,1
2022-08-20,2022-09-13,-24,422658,22031200QBFL,-1
2022-05-27,2022-09-13,-109,423115,22031401PTFL,-1
2022-05-26,2022-06-09,14,423259,22031405CCFL,1
2022-06-16,2022-06-30,14,423259,22031405CCFL,1
2022-07-07,2022-07-21,14,423259,22031405CCFL,1
2022-07-28,2022-08-11,14,423259,22031405CCFL,1
2022-08-25,2022-09-01,7,423259,22031405CCFL,1
2022-05-31,2022-09-13,-105,423547,22031501MRTX,-1
2022-06-17,2022-09-13,-87,423566,22031501VSAR,-1
2022-06-02,2022-06-03,1,424001,220316016CTX,1
2022-07-08,2022-07-15,7,424001,220316016CTX,1
2022-08-05,2022-08-19,14,424001,220316016CTX,1
2022-09-09,2022-09-13,-4,424001,220316016CTX,-1
2022-06-15,2022-09-13,-90,424217,22031605STAL,-1
2022-06-16,2022-09-13,-89,424461,22031700RMKY,-1
2022-06-03,2022-07-01,28,424518,22031701LKTN,1
2022-07-15,2022-08-12,28,424518,22031701LKTN,1
2022-09-09,2022-09-13,-4,424518,22031701LKTN,-1
2022-06-27,2022-09-13,-78,425467,22031900WVFL,-1
2022-06-20,2022-09-13,-85,425975,220321010KFL,-1
2022-06-24,2022-06-27,3,426529,22032202XDMS,1
2022-08-05,2022-08-05,0,426529,22032202XDMS,1
2022-09-02,2022-09-13,-11,426529,22032202XDMS,-1
2022-06-21,2022-07-01,10,426690,220322061WMS,1
2022-07-21,2022-07-28,7,426690,220322061WMS,1
2022-08-05,2022-08-08,3,426690,220322061WMS,1
2022-06-03,2022-07-03,30,426741,22032206M6FL,1
2022-08-03,2022-09-03,31,426741,22032206M6FL,1
2022-06-22,2022-09-13,-82,426897,22032300PDFL,-1
2022-08-17,2022-08-24,7,427208,22032306F1MO,1
2022-07-22,2022-09-13,-53,427213,22032306FNAR,-1
2022-06-03,2022-09-13,-102,427423,220324014CIN,-1
2022-06-08,2022-09-13,-97,427457,22032401VMLA,-1
2022-09-02,2022-09-13,-11,427520,22032402WRLA,-1
2022-06-24,2022-09-13,-81,427637,220324051NLA,-1
2022-06-27,2022-09-13,-77,427667,22032405J3TN,-1
2022-06-14,2022-09-13,-90,427731,22032406FFTX,-1
2022-06-23,2022-06-30,7,427853,220324080HTX,1
2022-06-02,2022-06-17,15,427864,22032408DWFL,1
2022-06-08,2022-09-13,-97,428894,22032800KXFL,-1
2022-06-08,2022-09-13,-97,428938,22032801G1TN,-1
2022-06-07,2022-06-07,0,429168,22032805NPSC,1
2022-07-15,2022-07-21,6,429168,22032805NPSC,1
2022-08-15,2022-09-13,-29,429168,22032805NPSC,-1
2022-06-15,2022-09-13,-90,429179,22032802SNFL,-1
2022-07-01,2022-09-13,-74,429279,2203280781TX,-1
2022-06-09,2022-09-13,-96,429322,220328084XWI,-1
2022-07-29,2022-08-12,14,431933,22040401FMFL,1
2022-08-14,2022-09-13,-30,431965,22040401ZTKS,-1
2022-06-10,2022-06-17,7,431971,220404025WTN,1
2022-07-08,2022-07-15,7,431971,220404025WTN,1
2022-08-05,2022-08-19,14,431971,220404025WTN,1
2022-08-26,2022-09-01,6,431971,220404025WTN,1
2022-09-09,2022-09-13,-4,431971,220404025WTN,-1
2022-06-15,2022-06-23,8,432011,2204040081SC,1
2022-07-25,2022-09-13,-49,432011,2204040081SC,-1
2022-07-08,2022-08-22,45,432019,22040400JBIN,1
2022-09-03,2022-09-13,-10,432019,22040400JBIN,-1
2022-06-10,2022-09-13,-95,432085,220331061MFL,-1
2022-06-10,2022-06-16,6,432122,220331011HAL,1
2022-06-24,2022-09-13,-81,432122,220331011HAL,-1
2022-06-17,2022-09-13,-88,432209,22033001G8FL,-1
2022-08-03,2022-09-13,-41,432366,22040100KPAL,-1
2022-06-10,2022-06-15,5,432371,22040100LFIN,1
2022-07-08,2022-08-26,49,432371,22040100LFIN,1
2022-09-02,2022-09-09,7,432371,22040100LFIN,1
2022-06-17,2022-09-13,-88,432416,2204040646TX,-1
2022-09-07,2022-09-13,-6,432453,22040406MVAL,-1
2022-06-23,2022-07-07,14,432514,22032503X9TX,1
2022-07-21,2022-08-18,28,432514,22032503X9TX,1
2022-06-23,2022-09-13,-81,432766,22040502HTAL,-1
2022-06-23,2022-07-14,21,432927,22040506JYAL,1
2022-07-21,2022-08-04,14,432927,22040506JYAL,1
2022-09-01,2022-09-13,-12,432927,22040506JYAL,-1
2022-09-02,2022-09-13,-11,432964,22040506YRTX,-1
2022-06-24,2022-09-02,70,433185,22040600S7TX,1
2022-06-24,2022-06-27,3,433193,22040600TLSC,1
2022-07-23,2022-09-13,-52,433193,22040600TLSC,-1
2022-07-27,2022-09-13,-47,433429,2204060590WI,-1
2022-06-24,2022-09-13,-81,433520,22040606PVTX,-1
2022-07-07,2022-07-14,7,433926,22040704FBSC,1
2022-07-21,2022-08-11,21,433926,22040704FBSC,1
2022-08-18,2022-08-25,7,433926,22040704FBSC,1
2022-06-22,2022-09-13,-83,434082,2204070701AL,-1
2022-06-24,2022-09-13,-81,434250,22040800L1IN,-1
2022-06-18,2022-09-13,-87,434277,22040800ZGAL,-1
2022-08-31,2022-09-13,-12,434286,22040800WKMN,-1
2022-09-07,2022-09-09,1,434304,220408017QAL,1
2022-06-22,2022-09-13,-82,434345,22040801ZVTX,-1
2022-06-22,2022-09-13,-82,434398,220408031PFL,-1
2022-06-23,2022-09-13,-81,434434,220408047RLA,-1
2022-08-03,2022-09-13,-41,435277,220411014QIN,-1
2022-06-22,2022-09-13,-83,435476,22041105CHFL,-1
2022-06-19,2022-06-20,1,435495,22041105RCWI,1
2022-07-03,2022-09-13,-72,435495,22041105RCWI,-1
2022-08-24,2022-09-13,-19,435555,22041106R1OK,-1
2022-06-23,2022-07-01,8,435791,22041201GZSC,1
2022-07-07,2022-09-13,-68,435791,22041201GZSC,-1
2022-07-11,2022-09-13,-63,435874,22041203NCTN,-1
2022-06-29,2022-09-13,-75,435876,22041203PCAL,-1
2022-07-14,2022-09-13,-61,435989,22041205LNKY,-1
2022-08-26,2022-09-13,-18,436004,22041205TBFL,-1
2022-07-01,2022-09-13,-74,436069,22041206SQFL,-1
2022-07-23,2022-09-13,-52,436406,22041304BJAL,-1
2022-07-01,2022-09-13,-74,436428,22041304W2FL,-1
2022-06-24,2022-07-11,17,436508,22041305WQTX,1
2022-08-12,2022-08-19,7,436508,22041305WQTX,1
2022-08-26,2022-09-13,-18,436508,22041305WQTX,-1
2022-06-20,2022-09-13,-85,436564,22041306G2FL,-1
2022-06-23,2022-09-13,-82,436738,220414017GMI,-1
2022-07-20,2022-09-13,-55,436754,22041401GTLA,-1
2022-06-30,2022-09-13,-75,436793,22040406KNTN,-1
2022-07-13,2022-07-18,4,436859,22041403JMLA,1
2022-08-05,2022-08-17,12,437270,220415024PFL,1
2022-07-01,2022-09-13,-74,438084,22040101M3FL,-1
2022-06-28,2022-09-13,-76,438203,22041803KYAL,-1
2022-06-29,2022-09-13,-75,438222,220418043CMN,-1
2022-07-01,2022-09-13,-74,438394,2204180798WA,-1
2022-09-02,2022-09-13,-11,438435,22041807ZFMO,-1
2022-07-08,2022-09-13,-67,438533,22041900Q2OK,-1
2022-07-01,2022-08-02,32,438765,22041905TZKS,1
2022-07-05,2022-09-13,-69,438983,22041301DFLA,-1
2022-07-07,2022-09-13,-67,439249,220418032XTN,-1
2022-07-07,2022-09-01,56,439492,22042100MTWI,1
2022-07-27,2022-09-13,-48,439508,22042100ZYOK,-1
2022-07-27,2022-09-13,-47,439658,220421048FTN,-1
2022-07-01,2022-09-13,-74,439719,22042105DRMO,-1
2022-07-06,2022-09-13,-69,439745,220407021ZFL,-1
2022-07-01,2022-07-19,18,440026,22042201BCOK,1
2022-07-29,2022-08-01,3,440026,22042201BCOK,1
2022-08-19,2022-08-19,0,440026,22042201BCOK,1
2022-09-02,2022-09-13,-11,440026,22042201BCOK,-1
2022-07-06,2022-09-13,-68,440150,22042203MBTX,-1
2022-07-04,2022-08-08,35,440623,22042303DBFL,1
2022-08-15,2022-09-13,-29,440623,22042303DBFL,-1
2022-08-26,2022-09-06,11,440966,22042501ZPTN,1
2022-07-06,2022-09-13,-68,441246,22042508HLMS,-1
2022-08-03,2022-09-13,-40,441414,22042602BBSC,-1
2022-07-29,2022-08-26,28,441432,22042602T8KS,1
2022-08-30,2022-09-13,-13,441432,22042602T8KS,-1
2022-07-05,2022-09-13,-70,441809,220427017MFL,-1
2022-07-15,2022-09-13,-60,442031,22042706HSWI,-1
2022-07-07,2022-09-13,-67,442386,22042805B2OK,-1
2022-07-15,2022-09-13,-60,442697,2204290173OK,-1
2022-07-15,2022-09-13,-60,442728,22042901TFKY,-1
2022-07-07,2022-09-13,-68,442731,22042901RZFL,-1
2022-08-01,2022-09-13,-43,442799,22040400ZLIN,-1
2022-07-08,2022-07-08,0,443277,2204300400TX,1
2022-08-19,2022-09-13,-25,443277,2204300400TX,-1
2022-07-20,2022-08-04,15,443578,22050200LCKY,1
2022-08-17,2022-09-13,-27,443578,22050200LCKY,-1
2022-08-01,2022-08-01,0,443592,22042900T0SC,1
2022-07-14,2022-09-13,-61,443836,22050206X1FL,-1
2022-07-08,2022-09-13,-67,443842,220502073BTX,-1
2022-07-18,2022-09-13,-57,443983,22050300HCOK,-1
2022-08-03,2022-09-13,-41,444159,22050304LYFL,-1
2022-09-03,2022-09-13,-10,444457,220504013RVA,-1
2022-07-20,2022-09-13,-54,444578,22042705MCTX,-1
2022-07-14,2022-07-15,1,444927,22050501V3AR,1
2022-07-28,2022-09-13,-47,444927,22050501V3AR,-1
2022-07-15,2022-09-13,-60,445080,2205050519AL,-1
2022-07-14,2022-09-13,-61,445130,220505063NTN,-1
2022-07-15,2022-08-08,24,445354,220506011PMI,1
2022-07-22,2022-09-09,49,445838,220507017PIN,1
2022-07-22,2022-08-01,10,446224,2205090216FL,1
2022-07-22,2022-09-13,-53,446300,22050903Y1MO,-1
2022-07-25,2022-08-05,10,446481,22050907PQIN,1
2022-09-06,2022-09-13,-6,446481,22050907PQIN,-1
2022-08-03,2022-09-13,-41,446611,22051000R6OK,-1
2022-07-26,2022-09-13,-48,446676,220510029KMS,-1
2022-07-18,2022-08-01,14,446760,2204210662TN,1
2022-08-08,2022-08-23,15,446760,2204210662TN,1
2022-08-19,2022-08-26,7,446797,2204150121TN,1
2022-09-09,2022-09-13,-4,446797,2204150121TN,-1
2022-08-01,2022-09-13,-43,446820,22051003R3AL,-1
2022-08-03,2022-09-13,-41,446854,22051005TBTN,-1
2022-08-08,2022-09-13,-36,446967,22051007MRMO,-1
2022-07-21,2022-09-13,-54,447161,22051102SWMO,-1
2022-07-22,2022-08-19,28,447240,220511046RIN,1
2022-09-02,2022-09-13,-11,447240,220511046RIN,-1
2022-08-05,2022-08-19,14,447517,22042804L4SC,1
2022-09-02,2022-09-13,-11,447517,22042804L4SC,-1
2022-07-26,2022-07-28,2,447645,22051203RZIN,1
2022-07-21,2022-09-13,-54,447671,22042501XCND,-1
2022-08-05,2022-09-13,-39,447984,22051300TRSC,-1
2022-09-01,2022-09-13,-12,448004,22051301C2OK,-1
2022-08-01,2022-09-13,-43,448030,22051301V7KS,-1
2022-08-04,2022-09-13,-40,448817,22042500DJSC,-1
2022-07-24,2022-09-13,-51,448848,220516013PAL,-1
2022-08-20,2022-09-13,-24,449304,22051700ZGKY,-1
2022-08-04,2022-09-13,-40,449535,22051706D3MO,-1
2022-07-28,2022-09-13,-47,449613,22051707TCTX,-1
2022-07-29,2022-09-13,-46,449754,22051801K7TX,-1
2022-07-27,2022-09-13,-48,449809,22051802J0TX,-1
2022-08-03,2022-09-13,-41,449932,22051805BGAR,-1
2022-07-29,2022-09-13,-46,450227,2205190202TN,-1
2022-07-25,2022-08-04,10,450302,22051903LFAR,1
2022-08-03,2022-09-03,31,450401,22051905T9AR,1
2022-07-29,2022-09-13,-46,450625,22052000QCTN,-1
2022-08-12,2022-09-02,21,451753,22042000RQTN,1
2022-08-05,2022-09-13,-39,451754,22052305GSMN,-1
2022-09-02,2022-09-09,7,452045,22052400RGTN,1
2022-08-12,2022-09-13,-32,452160,220524038KLA,-1
2022-08-05,2022-09-02,28,452946,220526017XTN,1
2022-09-09,2022-09-13,-4,452946,220526017XTN,-1
2022-08-09,2022-09-13,-35,453025,2205260322FL,-1
2022-09-11,2022-09-13,-2,453192,22052605VZSC,-1
2022-08-04,2022-09-13,-40,453221,22052606GNFL,-1
2022-08-05,2022-09-13,-39,453299,220526079GTX,-1
2022-08-12,2022-09-09,28,453600,22052704CZTN,1
2022-09-09,2022-09-13,-4,454714,220524015VTN,-1
2022-09-01,2022-09-13,-12,454828,22060100L4MN,-1
2022-08-12,2022-09-13,-32,454841,22060100W9MI,-1
2022-08-12,2022-09-02,21,454846,22060100XDFL,1
2022-09-08,2022-09-13,-4,454846,22060100XDFL,-1
2022-08-19,2022-09-13,-25,454880,22060101L4IN,-1
2022-08-19,2022-09-13,-25,454900,220601023TTN,-1
2022-08-12,2022-09-13,-32,454996,22060102DLOK,-1
2022-08-12,2022-09-13,-32,455296,22060200L3TN,-1
2022-09-06,2022-09-13,-6,455304,22052003PLMS,-1
2022-09-01,2022-09-13,-12,455324,2206020129IN,-1
2022-08-26,2022-09-09,14,455402,22060202CRIN,1
2022-08-12,2022-09-13,-32,455861,2206030191FL,-1
2022-08-18,2022-08-20,2,455902,22060301Q4FL,1
2022-08-11,2022-09-13,-33,455919,220603026MSC,-1
2022-08-18,2022-09-13,-26,457261,22060607CGTX,-1
2022-09-03,2022-09-13,-10,457543,22060702QBTX,-1
2022-08-26,2022-09-13,-18,458082,22060802RMTX,-1
2022-09-01,2022-09-13,-12,458118,2206020638KY,-1
2022-08-26,2022-08-26,0,458870,220609077KFL,1
2022-08-16,2022-08-29,13,458987,22061000H5WI,1
2022-09-03,2022-09-13,-10,459232,22061003SXMO,-1
2022-08-26,2022-09-13,-18,460127,22061301SLMN,-1
2022-08-19,2022-09-13,-25,460466,22061307S8TX,-1
2022-09-08,2022-09-13,-4,460575,22061400HBFL,-1
2022-08-30,2022-09-13,-13,460688,22061402NKSC,-1
2022-09-09,2022-09-13,-4,460742,22061403VGIN,-1
2022-09-03,2022-09-13,-10,460878,22061406RHKS,-1
2022-09-03,2022-09-13,-10,460881,22061406YMTN,-1
2022-09-02,2022-09-13,-11,461105,220615019JAR,-1
2022-08-24,2022-09-13,-20,461455,220615080KKY,-1
2022-09-02,2022-09-13,-11,461568,22061600VJFL,-1
2022-09-03,2022-09-13,-10,461592,220616018RMS,-1
2022-09-02,2022-09-13,-11,461771,220616051GOK,-1
2022-08-25,2022-09-13,-18,462095,220617018XTX,-1
2022-08-26,2022-09-13,-18,462131,22061701HMMO,-1
2022-08-26,2022-09-13,-18,463084,220620019CAL,-1
2022-09-05,2022-09-07,2,463475,22062008PWTX,1
2022-09-02,2022-09-13,-11,463604,22061000HZFL,-1
2022-08-31,2022-09-13,-13,464122,220622012HFL,-1
2022-08-31,2022-09-13,-13,464266,22062203H6IN,-1
2022-09-08,2022-09-13,-4,464462,22062206L5KS,-1
2022-09-07,2022-09-13,-5,464589,22062208GVMO,-1
2022-09-01,2022-09-13,-12,464646,22061601NJIN,-1
2022-09-01,2022-09-13,-12,465126,22062400S1KY,-1
2022-09-09,2022-09-13,-4,466856,22062806ZXFL,-1
2022-09-08,2022-09-09,1,467106,22062902GHSC,1
2022-09-08,2022-09-13,-5,467299,2206290654FL,-1
2022-09-09,2022-09-13,-4,468094,22070101DSTX,-1
2022-09-09,2022-09-13,-4,468105,22070101J4AL,-1
2022-04-21,2022-09-13,-145,408286,22020301LZOK,-1
2022-04-20,2022-04-21,1,410309,2202090117OK,1
2022-04-27,2022-05-13,16,410309,2202090117OK,1
2022-05-25,2022-09-13,-111,410309,2202090117OK,-1
2022-06-16,2022-07-15,29,412684,22021505HMOK,1
2022-08-26,2022-09-13,-18,412684,22021505HMOK,-1
2022-06-23,2022-06-30,7,413302,22021701BLAR,1
2022-07-21,2022-07-28,7,413302,22021701BLAR,1
2022-08-18,2022-09-01,14,413302,22021701BLAR,1
2022-09-08,2022-09-13,-5,413302,22021701BLAR,-1
2022-05-25,2022-06-02,8,414742,22022102Y3TX,1
2022-06-22,2022-06-28,6,414742,22022102Y3TX,1
2022-07-22,2022-08-16,25,414742,22022102Y3TX,1
2022-08-22,2022-09-13,-22,414742,22022102Y3TX,-1
2022-06-10,2022-06-13,3,415425,220222062MAR,1
2022-07-08,2022-08-05,28,415425,220222062MAR,1
2022-08-19,2022-09-13,-25,415425,220222062MAR,-1
2022-06-02,2022-09-13,-103,418917,220303050PMS,-1
2022-05-13,2022-09-13,-123,419532,220304071NMS,-1
2022-06-06,2022-09-13,-99,420307,22030700YPAR,-1
2022-05-20,2022-06-17,28,421661,22031001MKMI,1
2022-06-24,2022-07-01,7,421661,22031001MKMI,1
2022-07-08,2022-07-22,14,421661,22031001MKMI,1
2022-07-29,2022-08-19,21,421661,22031001MKMI,1
2022-09-02,2022-09-13,-11,421661,22031001MKMI,-1
2022-05-16,2022-09-13,-120,421934,22031006PJOK,-1
2022-06-03,2022-06-07,4,421953,2203100749FL,1
2022-06-16,2022-06-17,1,421953,2203100749FL,1
2022-07-17,2022-09-13,-58,421953,2203100749FL,-1
2022-06-13,2022-08-13,61,423132,220314026HAL,1
2022-06-13,2022-06-14,1,423253,22031404X7OK,1
2022-08-13,2022-08-17,4,423253,22031404X7OK,1
2022-06-08,2022-09-13,-97,423544,22031501LRAR,-1
2022-05-25,2022-05-26,1,423693,2203150585FL,1
2022-06-26,2022-09-13,-79,423693,2203150585FL,-1
2022-06-21,2022-09-13,-83,424450,22031700J5TN,-1
